conversation_id,persona_id,persona_name,persona_group,persona_volatility,num_turns,avg_drift,total_distance,drift_variance
history_44_9,1,Calm Reflective,suppressive,low,9,0.22890794,1.8312635,0.004449937
history_44_9,2,Detached Observer,suppressive,low,9,0.08160831,0.6528665,0.00144972
history_44_9,3,Rational Analyzer,suppressive,low,9,0.10676806,0.85414445,0.0011407923
history_44_9,4,Emotionally Volatile,reactive,high,9,0.5421602,4.3372817,0.024112927
history_44_9,5,Highly Sensitive,reactive,high,9,0.5560696,4.448557,0.008542694
history_44_9,6,Easily Overwhelmed,reactive,high,9,0.3691142,2.9529135,0.034614325
history_44_9,7,Impulsive Reactor,reactive,high,9,0.5222199,4.177759,0.008702816
history_44_9,8,Optimistic Interpreter,positive,medium,9,0.9804454,7.843563,0.08444549
history_44_9,9,Gratitude Focused,positive,medium,9,0.51461107,4.1168885,0.010177167
history_44_9,10,Hope Oriented,positive,medium,9,0.89679956,7.1743965,0.059800748
history_44_9,11,Reward Seeker,positive,medium,9,0.17529145,1.4023316,0.003623424
history_44_9,12,Negative Anticipator,negative,medium,9,0.6999135,5.599308,0.026372775
history_44_9,13,Critical Evaluator,negative,medium,9,0.4061795,3.249436,0.008095331
history_44_9,14,Self Demanding,negative,medium,9,0.30375773,2.4300618,0.007767777
history_44_9,15,Threat Aware,negative,medium,9,0.6195549,4.956439,0.01605913
history_44_9,16,Emotionally Balanced,balanced,medium,9,0.032110646,0.25688517,0.00011500769
history_44_9,17,Empathy Driven,balanced,medium,9,0.5041102,4.0328817,0.008088901
history_44_9,18,Socially Sensitive,balanced,medium,9,0.35493878,2.8395102,0.014508721
history_44_9,19,Cautious Processor,balanced,medium,9,0.01573663,0.12589304,3.9502876e-05
history_54_8,0,Stoic Regulator,suppressive,low,10,0.09550476,0.85954285,0.0005628647
history_54_8,1,Calm Reflective,suppressive,low,10,0.2184588,1.9661292,0.0051502595
history_54_8,2,Detached Observer,suppressive,low,10,0.07638719,0.6874847,0.0013208295
history_54_8,3,Rational Analyzer,suppressive,low,10,0.09874068,0.88866615,0.0009080117
history_54_8,4,Emotionally Volatile,reactive,high,10,0.5104357,4.593921,0.026967503
history_54_8,5,Highly Sensitive,reactive,high,10,0.52935374,4.7641835,0.010618258
history_54_8,6,Easily Overwhelmed,reactive,high,10,0.34826225,3.1343603,0.034042835
history_54_8,7,Impulsive Reactor,reactive,high,10,0.49507555,4.45568,0.011813777
history_54_8,8,Optimistic Interpreter,positive,medium,10,0.9303356,8.37302,0.09563554
history_54_8,9,Gratitude Focused,positive,medium,10,0.48951265,4.405614,0.01172987
history_54_8,10,Hope Oriented,positive,medium,10,0.85107696,7.659693,0.06652395
history_54_8,11,Reward Seeker,positive,medium,10,0.16183253,1.4564928,0.003093372
history_54_8,12,Negative Anticipator,negative,medium,10,0.6644961,5.980465,0.030024163
history_54_8,13,Critical Evaluator,negative,medium,10,0.38537124,3.468341,0.009085387
history_54_8,14,Self Demanding,negative,medium,10,0.28557014,2.5701313,0.008102877
history_54_8,15,Threat Aware,negative,medium,10,0.58896106,5.3006496,0.018412333
history_54_8,16,Emotionally Balanced,balanced,medium,10,0.028591152,0.25732037,0.0001336856
history_54_8,17,Empathy Driven,balanced,medium,10,0.48121548,4.3309393,0.008928709
history_54_8,18,Socially Sensitive,balanced,medium,10,0.3362009,3.025808,0.015727337
history_54_8,19,Cautious Processor,balanced,medium,10,0.013087941,0.117791474,2.3968641e-05
history_63_8,0,Stoic Regulator,suppressive,low,8,0.10477758,0.7334431,0.00039857827
history_63_8,1,Calm Reflective,suppressive,low,8,0.24448796,1.7114156,0.0035365983
history_63_8,2,Detached Observer,suppressive,low,8,0.08757321,0.61301243,0.0010821617
history_63_8,3,Rational Analyzer,suppressive,low,8,0.11215673,0.78509706,0.00061472616
history_63_8,4,Emotionally Volatile,reactive,high,8,0.570487,3.9934092,0.014652148
history_63_8,5,Highly Sensitive,reactive,high,8,0.56165177,3.9315624,0.0045318333
history_63_8,6,Easily Overwhelmed,reactive,high,8,0.3994984,2.7964888,0.03128293
history_63_8,7,Impulsive Reactor,reactive,high,8,0.53549504,3.7484653,0.0040715323
history_63_8,8,Optimistic Interpreter,positive,medium,8,1.028973,7.202811,0.068756
history_63_8,9,Gratitude Focused,positive,medium,8,0.53072697,3.7150888,0.0066589448
history_63_8,10,Hope Oriented,positive,medium,8,0.9323898,6.5267286,0.043587703
history_63_8,11,Reward Seeker,positive,medium,8,0.18292949,1.2805064,0.0028432438
history_63_8,12,Negative Anticipator,negative,medium,8,0.724827,5.073789,0.017958691
history_63_8,13,Critical Evaluator,negative,medium,8,0.4214368,2.9500575,0.0060229716
history_63_8,14,Self Demanding,negative,medium,8,0.31751326,2.2225928,0.006487115
history_63_8,15,Threat Aware,negative,medium,8,0.63853025,4.469712,0.009996942
history_63_8,16,Emotionally Balanced,balanced,medium,8,0.025639623,0.17947736,0.00011992814
history_63_8,17,Empathy Driven,balanced,medium,8,0.505001,3.5350072,0.0055717938
history_63_8,18,Socially Sensitive,balanced,medium,8,0.3786439,2.6505072,0.011209821
history_63_8,19,Cautious Processor,balanced,medium,8,0.010750903,0.07525632,1.4470438e-05
history_6_9,0,Stoic Regulator,suppressive,low,9,0.0993225,0.79458,0.00055769464
history_6_9,1,Calm Reflective,suppressive,low,9,0.22919574,1.833566,0.004331385
history_6_9,2,Detached Observer,suppressive,low,9,0.08023064,0.6418451,0.0010787143
history_6_9,3,Rational Analyzer,suppressive,low,9,0.102758095,0.82206476,0.0005813679
history_6_9,4,Emotionally Volatile,reactive,high,9,0.533321,4.266568,0.02091219
history_6_9,5,Highly Sensitive,reactive,high,9,0.5392022,4.3136177,0.0071481112
history_6_9,6,Easily Overwhelmed,reactive,high,9,0.36771807,2.9417446,0.032991476
history_6_9,7,Impulsive Reactor,reactive,high,9,0.51062244,4.0849795,0.00809227
history_6_9,8,Optimistic Interpreter,positive,medium,9,0.9773755,7.819004,0.08547579
history_6_9,9,Gratitude Focused,positive,medium,9,0.5053666,4.042933,0.0069483006
history_6_9,10,Hope Oriented,positive,medium,9,0.8869014,7.095211,0.05450198
history_6_9,11,Reward Seeker,positive,medium,9,0.16802543,1.3442035,0.0019212397
history_6_9,12,Negative Anticipator,negative,medium,9,0.68911517,5.5129213,0.021553608
history_6_9,13,Critical Evaluator,negative,medium,9,0.39794642,3.1835713,0.0053571886
history_6_9,14,Self Demanding,negative,medium,9,0.29622173,2.3697739,0.0051530516
history_6_9,15,Threat Aware,negative,medium,9,0.6075411,4.8603287,0.011900737
history_6_9,16,Emotionally Balanced,balanced,medium,9,0.030671628,0.24537303,9.041926e-05
history_6_9,17,Empathy Driven,balanced,medium,9,0.4886099,3.9088793,0.0074097486
history_6_9,18,Socially Sensitive,balanced,medium,9,0.35155752,2.8124602,0.013575666
history_6_9,19,Cautious Processor,balanced,medium,9,0.013965375,0.111723,9.056084e-06
history_72_9,0,Stoic Regulator,suppressive,low,10,0.0930944,0.8378496,0.0005471163
history_72_9,1,Calm Reflective,suppressive,low,10,0.2154761,1.9392848,0.0047390554
history_72_9,2,Detached Observer,suppressive,low,10,0.07584207,0.6825786,0.001396487
history_72_9,3,Rational Analyzer,suppressive,low,10,0.097530976,0.87777877,0.00095667463
history_72_9,4,Emotionally Volatile,reactive,high,10,0.50529796,4.547682,0.025136381
history_72_9,5,Highly Sensitive,reactive,high,10,0.5226023,4.703421,0.0100694345
history_72_9,6,Easily Overwhelmed,reactive,high,10,0.34641495,3.1177347,0.033042565
history_72_9,7,Impulsive Reactor,reactive,high,10,0.48976162,4.4078546,0.011358938
history_72_9,8,Optimistic Interpreter,positive,medium,10,0.92110986,8.2899885,0.091615826
history_72_9,9,Gratitude Focused,positive,medium,10,0.48423243,4.358092,0.011504944
history_72_9,10,Hope Oriented,positive,medium,10,0.83714586,7.5343127,0.061647587
history_72_9,11,Reward Seeker,positive,medium,10,0.15898708,1.4308836,0.0027158363
history_72_9,12,Negative Anticipator,negative,medium,10,0.6563053,5.906748,0.028564215
history_72_9,13,Critical Evaluator,negative,medium,10,0.38101268,3.429114,0.008639406
history_72_9,14,Self Demanding,negative,medium,10,0.28196535,2.537688,0.00737819
history_72_9,15,Threat Aware,negative,medium,10,0.5814154,5.232739,0.017569155
history_72_9,16,Emotionally Balanced,balanced,medium,10,0.029035322,0.2613179,8.545099e-05
history_72_9,17,Empathy Driven,balanced,medium,10,0.47263226,4.2536902,0.007289235
history_72_9,18,Socially Sensitive,balanced,medium,10,0.33215052,2.9893546,0.0144144995
history_72_9,19,Cautious Processor,balanced,medium,10,0.01323746,0.11913714,2.1122745e-05
history_74_10,0,Stoic Regulator,suppressive,low,10,0.09190435,0.82713914,0.0006333625
history_74_10,1,Calm Reflective,suppressive,low,10,0.21427757,1.9284981,0.0055092904
history_74_10,2,Detached Observer,suppressive,low,10,0.07806984,0.7026286,0.0011722569
history_74_10,3,Rational Analyzer,suppressive,low,10,0.10120756,0.91086805,0.0007603939
history_74_10,4,Emotionally Volatile,reactive,high,10,0.50536656,4.5482993,0.026814649
history_74_10,5,Highly Sensitive,reactive,high,10,0.5246203,4.7215824,0.009131944
history_74_10,6,Easily Overwhelmed,reactive,high,10,0.34519058,3.1067152,0.03493626
history_74_10,7,Impulsive Reactor,reactive,high,10,0.49049944,4.414495,0.0114798825
history_74_10,8,Optimistic Interpreter,positive,medium,10,0.9247731,8.322958,0.099155106
history_74_10,9,Gratitude Focused,positive,medium,10,0.48609692,4.374872,0.011041003
history_74_10,10,Hope Oriented,positive,medium,10,0.8409287,7.568358,0.06681454
history_74_10,11,Reward Seeker,positive,medium,10,0.16342829,1.4708546,0.0028261365
history_74_10,12,Negative Anticipator,negative,medium,10,0.65798455,5.921861,0.0290474
history_74_10,13,Critical Evaluator,negative,medium,10,0.38350093,3.4515083,0.008155825
history_74_10,14,Self Demanding,negative,medium,10,0.2853762,2.5683858,0.0072894413
history_74_10,15,Threat Aware,negative,medium,10,0.5828751,5.245876,0.017550368
history_74_10,16,Emotionally Balanced,balanced,medium,10,0.025619887,0.23057897,9.406408e-05
history_74_10,17,Empathy Driven,balanced,medium,10,0.4767135,4.2904215,0.0087307915
history_74_10,18,Socially Sensitive,balanced,medium,10,0.3305741,2.9751668,0.016167715
history_74_10,19,Cautious Processor,balanced,medium,10,0.010756124,0.09680511,2.2974338e-05
history_76_9,0,Stoic Regulator,suppressive,low,9,0.0956997,0.7655976,0.00043316468
history_76_9,1,Calm Reflective,suppressive,low,9,0.22668186,1.8134549,0.0039470512
history_76_9,2,Detached Observer,suppressive,low,9,0.08478654,0.67829233,0.0015565974
history_76_9,3,Rational Analyzer,suppressive,low,9,0.109485775,0.8758862,0.0010328105
history_76_9,4,Emotionally Volatile,reactive,high,9,0.5386963,4.3095703,0.022147004
history_76_9,5,Highly Sensitive,reactive,high,9,0.5506849,4.4054794,0.008787096
history_76_9,6,Easily Overwhelmed,reactive,high,9,0.36737245,2.9389796,0.03292283
history_76_9,7,Impulsive Reactor,reactive,high,9,0.517594,4.140752,0.008904381
history_76_9,8,Optimistic Interpreter,positive,medium,9,0.97503525,7.800282,0.07871312
history_76_9,9,Gratitude Focused,positive,medium,9,0.5095842,4.0766735,0.008577969
history_76_9,10,Hope Oriented,positive,medium,9,0.88663924,7.093114,0.053027064
history_76_9,11,Reward Seeker,positive,medium,9,0.17535613,1.4028491,0.0030169776
history_76_9,12,Negative Anticipator,negative,medium,9,0.69225836,5.538067,0.023407474
history_76_9,13,Critical Evaluator,negative,medium,9,0.40289056,3.2231245,0.0070567834
history_76_9,14,Self Demanding,negative,medium,9,0.30193084,2.4154468,0.006852933
history_76_9,15,Threat Aware,negative,medium,9,0.6120301,4.8962407,0.013947753
history_76_9,16,Emotionally Balanced,balanced,medium,9,0.03236795,0.2589436,9.769334e-05
history_76_9,17,Empathy Driven,balanced,medium,9,0.49668762,3.973501,0.00441074
history_76_9,18,Socially Sensitive,balanced,medium,9,0.3522989,2.818391,0.013242247
history_76_9,19,Cautious Processor,balanced,medium,9,0.015703648,0.12562919,4.444107e-05
history_77_10,0,Stoic Regulator,suppressive,low,10,0.091462746,0.8231647,0.00060379313
history_77_10,1,Calm Reflective,suppressive,low,10,0.21543007,1.9388705,0.005379938
history_77_10,2,Detached Observer,suppressive,low,10,0.07870057,0.7083051,0.0014757923
history_77_10,3,Rational Analyzer,suppressive,low,10,0.10162562,0.9146306,0.0010810635
history_77_10,4,Emotionally Volatile,reactive,high,10,0.508444,4.575996,0.026139967
history_77_10,5,Highly Sensitive,reactive,high,10,0.52542216,4.7287993,0.010095906
history_77_10,6,Easily Overwhelmed,reactive,high,10,0.34788397,3.1309557,0.03547155
history_77_10,7,Impulsive Reactor,reactive,high,10,0.4925901,4.433311,0.011560631
history_77_10,8,Optimistic Interpreter,positive,medium,10,0.92717755,8.344598,0.08727628
history_77_10,9,Gratitude Focused,positive,medium,10,0.4929229,4.436306,0.011341373
history_77_10,10,Hope Oriented,positive,medium,10,0.84622246,7.616002,0.057978664
history_77_10,11,Reward Seeker,positive,medium,10,0.16486138,1.4837525,0.003216005
history_77_10,12,Negative Anticipator,negative,medium,10,0.6641642,5.9774776,0.027189182
history_77_10,13,Critical Evaluator,negative,medium,10,0.38912717,3.5021446,0.00904585
history_77_10,14,Self Demanding,negative,medium,10,0.28958982,2.6063085,0.008233352
history_77_10,15,Threat Aware,negative,medium,10,0.5904009,5.3136077,0.016901337
history_77_10,16,Emotionally Balanced,balanced,medium,10,0.030703835,0.27633452,8.819389e-05
history_77_10,17,Empathy Driven,balanced,medium,10,0.47532606,4.2779346,0.0061262753
history_77_10,18,Socially Sensitive,balanced,medium,10,0.3335191,3.001672,0.016275099
history_77_10,19,Cautious Processor,balanced,medium,10,0.0144574065,0.13011666,5.347325e-05
history_78_8,0,Stoic Regulator,suppressive,low,8,0.10160863,0.7112604,0.00024151421
history_78_8,1,Calm Reflective,suppressive,low,8,0.24128906,1.6890235,0.00319366
history_78_8,2,Detached Observer,suppressive,low,8,0.08776285,0.61433995,0.0011425279
history_78_8,3,Rational Analyzer,suppressive,low,8,0.111784056,0.7824884,0.00061625027
history_78_8,4,Emotionally Volatile,reactive,high,8,0.5680668,3.9764676,0.015715424
history_78_8,5,Highly Sensitive,reactive,high,8,0.5622024,3.935417,0.0069285305
history_78_8,6,Easily Overwhelmed,reactive,high,8,0.39744565,2.7821195,0.030992841
history_78_8,7,Impulsive Reactor,reactive,high,8,0.5341648,3.7391534,0.005677748
history_78_8,8,Optimistic Interpreter,positive,medium,8,1.0258123,7.180686,0.06751186
history_78_8,9,Gratitude Focused,positive,medium,8,0.5256944,3.6798606,0.0057091233
history_78_8,10,Hope Oriented,positive,medium,8,0.9260511,6.4823575,0.04204793
history_78_8,11,Reward Seeker,positive,medium,8,0.18054673,1.2638271,0.002311409
history_78_8,12,Negative Anticipator,negative,medium,8,0.71905124,5.0333586,0.016846078
history_78_8,13,Critical Evaluator,negative,medium,8,0.41644713,2.91513,0.0050111376
history_78_8,14,Self Demanding,negative,medium,8,0.31349036,2.1944325,0.0054156343
history_78_8,15,Threat Aware,negative,medium,8,0.6322075,4.4254527,0.009333745
history_78_8,16,Emotionally Balanced,balanced,medium,8,0.02718564,0.19029948,0.00011842226
history_78_8,17,Empathy Driven,balanced,medium,8,0.50595033,3.5416522,0.0035668754
history_78_8,18,Socially Sensitive,balanced,medium,8,0.3750133,2.625093,0.010834317
history_78_8,19,Cautious Processor,balanced,medium,8,0.012675429,0.088728,7.0693363e-06
history_8_8,0,Stoic Regulator,suppressive,low,8,0.10211318,0.71479225,0.0004648755
history_8_8,1,Calm Reflective,suppressive,low,8,0.24645486,1.7251841,0.0041314336
history_8_8,2,Detached Observer,suppressive,low,8,0.09196788,0.64377517,0.0010186227
history_8_8,3,Rational Analyzer,suppressive,low,8,0.11855502,0.8298851,0.0005640083
history_8_8,4,Emotionally Volatile,reactive,high,8,0.57701784,4.039125,0.015197002
history_8_8,5,Highly Sensitive,reactive,high,8,0.5681792,3.9772542,0.0058449176
history_8_8,6,Easily Overwhelmed,reactive,high,8,0.4030163,2.821114,0.033564717
history_8_8,7,Impulsive Reactor,reactive,high,8,0.5424747,3.797323,0.0049202293
history_8_8,8,Optimistic Interpreter,positive,medium,8,1.0236993,7.165895,0.06788029
history_8_8,9,Gratitude Focused,positive,medium,8,0.5273886,3.69172,0.005422442
history_8_8,10,Hope Oriented,positive,medium,8,0.9214911,6.4504375,0.04088
history_8_8,11,Reward Seeker,positive,medium,8,0.19058238,1.3340766,0.0025326456
history_8_8,12,Negative Anticipator,negative,medium,8,0.7163636,5.0145454,0.015625613
history_8_8,13,Critical Evaluator,negative,medium,8,0.42267513,2.958726,0.0051796483
history_8_8,14,Self Demanding,negative,medium,8,0.3225864,2.2581048,0.0057460773
history_8_8,15,Threat Aware,negative,medium,8,0.63188154,4.4231706,0.008675528
history_8_8,16,Emotionally Balanced,balanced,medium,8,0.02300569,0.16103983,6.121232e-05
history_8_8,17,Empathy Driven,balanced,medium,8,0.5062826,3.5439782,0.0030736232
history_8_8,18,Socially Sensitive,balanced,medium,8,0.38401648,2.6881154,0.0122580845
history_8_8,19,Cautious Processor,balanced,medium,8,0.009471747,0.06630223,2.8918283e-05
history_90_8,0,Stoic Regulator,suppressive,low,8,0.10146969,0.7102878,0.00042379383
history_90_8,1,Calm Reflective,suppressive,low,8,0.24371599,1.7060119,0.003555242
history_90_8,2,Detached Observer,suppressive,low,8,0.090681665,0.63477165,0.0014253792
history_90_8,3,Rational Analyzer,suppressive,low,8,0.11605454,0.8123818,0.00071841915
history_90_8,4,Emotionally Volatile,reactive,high,8,0.574567,4.0219693,0.016215045
history_90_8,5,Highly Sensitive,reactive,high,8,0.56958944,3.9871259,0.0071695815
history_90_8,6,Easily Overwhelmed,reactive,high,8,0.40022975,2.8016083,0.034605574
history_90_8,7,Impulsive Reactor,reactive,high,8,0.54170245,3.7919173,0.00679076
history_90_8,8,Optimistic Interpreter,positive,medium,8,1.0250087,7.1750607,0.06122824
history_90_8,9,Gratitude Focused,positive,medium,8,0.52655756,3.6859028,0.004429132
history_90_8,10,Hope Oriented,positive,medium,8,0.9239195,6.4674363,0.03665542
history_90_8,11,Reward Seeker,positive,medium,8,0.18576469,1.3003528,0.0022336575
history_90_8,12,Negative Anticipator,negative,medium,8,0.717809,5.024663,0.01439579
history_90_8,13,Critical Evaluator,negative,medium,8,0.41981393,2.9386976,0.004150538
history_90_8,14,Self Demanding,negative,medium,8,0.31827012,2.2278907,0.004763339
history_90_8,15,Threat Aware,negative,medium,8,0.63259375,4.4281564,0.008071751
history_90_8,16,Emotionally Balanced,balanced,medium,8,0.0332353,0.23264709,6.6672445e-05
history_90_8,17,Empathy Driven,balanced,medium,8,0.50705135,3.5493593,0.0029015858
history_90_8,18,Socially Sensitive,balanced,medium,8,0.3801232,2.6608624,0.012219081
history_90_8,19,Cautious Processor,balanced,medium,8,0.015771968,0.110403776,5.2090232e-05
history_97_8,0,Stoic Regulator,suppressive,low,8,0.10116049,0.70812345,0.0003770926
history_97_8,1,Calm Reflective,suppressive,low,8,0.2415739,1.6910173,0.0036059986
history_97_8,2,Detached Observer,suppressive,low,8,0.089953765,0.62967634,0.0009178173
history_97_8,3,Rational Analyzer,suppressive,low,8,0.11613458,0.812942,0.0004957199
history_97_8,4,Emotionally Volatile,reactive,high,8,0.5708174,3.995722,0.014786848
history_97_8,5,Highly Sensitive,reactive,high,8,0.5653061,3.9571428,0.004656252
history_97_8,6,Easily Overwhelmed,reactive,high,8,0.39613336,2.7729335,0.031467006
history_97_8,7,Impulsive Reactor,reactive,high,8,0.5376814,3.7637699,0.0042385836
history_97_8,8,Optimistic Interpreter,positive,medium,8,1.0270337,7.1892357,0.06942519
history_97_8,9,Gratitude Focused,positive,medium,8,0.52984875,3.7089412,0.0067587537
history_97_8,10,Hope Oriented,positive,medium,8,0.9300729,6.5105104,0.04554177
history_97_8,11,Reward Seeker,positive,medium,8,0.18813093,1.3169165,0.0025968638
history_97_8,12,Negative Anticipator,negative,medium,8,0.7229896,5.0609274,0.018669078
history_97_8,13,Critical Evaluator,negative,medium,8,0.4219608,2.9537256,0.0057206727
history_97_8,14,Self Demanding,negative,medium,8,0.32074758,2.245233,0.005986023
history_97_8,15,Threat Aware,negative,medium,8,0.6367747,4.457423,0.010548423
history_97_8,16,Emotionally Balanced,balanced,medium,8,0.022506075,0.15754253,6.677113e-05
history_97_8,17,Empathy Driven,balanced,medium,8,0.5078722,3.5551057,0.0046129962
history_97_8,18,Socially Sensitive,balanced,medium,8,0.3753563,2.627494,0.011164702
history_97_8,19,Cautious Processor,balanced,medium,8,0.009011776,0.063082434,1.4242762e-05
history_98_8,0,Stoic Regulator,suppressive,low,8,0.10463017,0.7324112,0.000439429
history_98_8,1,Calm Reflective,suppressive,low,8,0.24127917,1.6889542,0.003169067
history_98_8,2,Detached Observer,suppressive,low,8,0.084495485,0.5914684,0.0008743819
history_98_8,3,Rational Analyzer,suppressive,low,8,0.10827996,0.7579597,0.00044648768
history_98_8,4,Emotionally Volatile,reactive,high,8,0.57172346,4.002064,0.016010674
history_98_8,5,Highly Sensitive,reactive,high,8,0.56984025,3.9888816,0.0074274763
history_98_8,6,Easily Overwhelmed,reactive,high,8,0.3938834,2.7571838,0.029120073
history_98_8,7,Impulsive Reactor,reactive,high,8,0.54058814,3.784117,0.006494958
history_98_8,8,Optimistic Interpreter,positive,medium,8,1.0348648,7.2440534,0.0675627
history_98_8,9,Gratitude Focused,positive,medium,8,0.52838624,3.6987038,0.005519059
history_98_8,10,Hope Oriented,positive,medium,8,0.93915373,6.574076,0.043683086
history_98_8,11,Reward Seeker,positive,medium,8,0.17901126,1.2530788,0.001661182
history_98_8,12,Negative Anticipator,negative,medium,8,0.7251106,5.075774,0.01718457
history_98_8,13,Critical Evaluator,negative,medium,8,0.4175274,2.9226918,0.004504102
history_98_8,14,Self Demanding,negative,medium,8,0.3136849,2.1957943,0.0045861923
history_98_8,15,Threat Aware,negative,medium,8,0.6374017,4.461812,0.009234862
history_98_8,16,Emotionally Balanced,balanced,medium,8,0.028355738,0.19849017,0.00012729221
history_98_8,17,Empathy Driven,balanced,medium,8,0.51612675,3.6128871,0.005300933
history_98_8,18,Socially Sensitive,balanced,medium,8,0.3737896,2.6165273,0.010038187
history_98_8,19,Cautious Processor,balanced,medium,8,0.01241078,0.08687546,5.404113e-06
hobbies_17_10,0,Stoic Regulator,suppressive,low,10,0.091773964,0.8259657,0.0005480243
hobbies_17_10,1,Calm Reflective,suppressive,low,10,0.20957501,1.8861752,0.0040780334
hobbies_17_10,2,Detached Observer,suppressive,low,10,0.073440276,0.66096246,0.0008822702
hobbies_17_10,3,Rational Analyzer,suppressive,low,10,0.09444748,0.8500273,0.0005759055
hobbies_17_10,4,Emotionally Volatile,reactive,high,10,0.5022446,4.520201,0.022018323
hobbies_17_10,5,Highly Sensitive,reactive,high,10,0.52622247,4.736002,0.0072921
hobbies_17_10,6,Easily Overwhelmed,reactive,high,10,0.33843988,3.045959,0.027906395
hobbies_17_10,7,Impulsive Reactor,reactive,high,10,0.49001926,4.4101734,0.009297824
hobbies_17_10,8,Optimistic Interpreter,positive,medium,10,0.9280867,8.35278,0.090281844
hobbies_17_10,9,Gratitude Focused,positive,medium,10,0.4825197,4.342677,0.010104962
hobbies_17_10,10,Hope Oriented,positive,medium,10,0.8478548,7.630693,0.06268719
hobbies_17_10,11,Reward Seeker,positive,medium,10,0.15655027,1.4089525,0.002176187
hobbies_17_10,12,Negative Anticipator,negative,medium,10,0.6587751,5.928976,0.027551929
hobbies_17_10,13,Critical Evaluator,negative,medium,10,0.37823525,3.4041173,0.007435932
hobbies_17_10,14,Self Demanding,negative,medium,10,0.2795574,2.5160167,0.0063711824
hobbies_17_10,15,Threat Aware,negative,medium,10,0.5818579,5.2367215,0.016225789
hobbies_17_10,16,Emotionally Balanced,balanced,medium,10,0.025825232,0.23242709,0.0001141715
hobbies_17_10,17,Empathy Driven,balanced,medium,10,0.4848744,4.3638697,0.0065028477
hobbies_17_10,18,Socially Sensitive,balanced,medium,10,0.3240736,2.9166625,0.011743416
hobbies_17_10,19,Cautious Processor,balanced,medium,10,0.010946342,0.098517075,1.7460123e-05
hobbies_21_10,0,Stoic Regulator,suppressive,low,10,0.09200666,0.82806,0.0005594103
hobbies_21_10,1,Calm Reflective,suppressive,low,10,0.21205944,1.9085349,0.00532896
hobbies_21_10,2,Detached Observer,suppressive,low,10,0.07693778,0.69244003,0.0011746888
hobbies_21_10,3,Rational Analyzer,suppressive,low,10,0.09995777,0.89961994,0.0010258344
hobbies_21_10,4,Emotionally Volatile,reactive,high,10,0.50254637,4.5229173,0.02700271
hobbies_21_10,5,Highly Sensitive,reactive,high,10,0.5239141,4.715227,0.009035576
hobbies_21_10,6,Easily Overwhelmed,reactive,high,10,0.3402563,3.0623066,0.031804275
hobbies_21_10,7,Impulsive Reactor,reactive,high,10,0.4893117,4.4038053,0.010677753
hobbies_21_10,8,Optimistic Interpreter,positive,medium,10,0.9296405,8.366764,0.098537244
hobbies_21_10,9,Gratitude Focused,positive,medium,10,0.48560846,4.3704762,0.0106281955
hobbies_21_10,10,Hope Oriented,positive,medium,10,0.8487669,7.638902,0.06855577
hobbies_21_10,11,Reward Seeker,positive,medium,10,0.16219996,1.4597996,0.0031345752
hobbies_21_10,12,Negative Anticipator,negative,medium,10,0.66125125,5.951261,0.029136261
hobbies_21_10,13,Critical Evaluator,negative,medium,10,0.38164815,3.4348333,0.007954936
hobbies_21_10,14,Self Demanding,negative,medium,10,0.28305906,2.5475316,0.007122674
hobbies_21_10,15,Threat Aware,negative,medium,10,0.5846898,5.262208,0.017222336
hobbies_21_10,16,Emotionally Balanced,balanced,medium,10,0.023070863,0.20763776,8.188327e-05
hobbies_21_10,17,Empathy Driven,balanced,medium,10,0.48195755,4.337618,0.010777972
hobbies_21_10,18,Socially Sensitive,balanced,medium,10,0.32699698,2.942973,0.015371798
hobbies_21_10,19,Cautious Processor,balanced,medium,10,0.010373069,0.09335762,7.1957643e-06
hobbies_26_9,0,Stoic Regulator,suppressive,low,10,0.09407062,0.8466356,0.000562407
hobbies_26_9,1,Calm Reflective,suppressive,low,10,0.21443208,1.9298887,0.0050120987
hobbies_26_9,2,Detached Observer,suppressive,low,10,0.07568732,0.68118584,0.0013162589
hobbies_26_9,3,Rational Analyzer,suppressive,low,10,0.099155374,0.89239836,0.0010231808
hobbies_26_9,4,Emotionally Volatile,reactive,high,10,0.50668913,4.560202,0.027010467
hobbies_26_9,5,Highly Sensitive,reactive,high,10,0.5254146,4.728731,0.009464119
hobbies_26_9,6,Easily Overwhelmed,reactive,high,10,0.3438142,3.0943277,0.034321103
hobbies_26_9,7,Impulsive Reactor,reactive,high,10,0.49157226,4.4241505,0.0111508025
hobbies_26_9,8,Optimistic Interpreter,positive,medium,10,0.91911864,8.272068,0.08821123
hobbies_26_9,9,Gratitude Focused,positive,medium,10,0.48358762,4.3522887,0.010599817
hobbies_26_9,10,Hope Oriented,positive,medium,10,0.83921725,7.552955,0.061941717
hobbies_26_9,11,Reward Seeker,positive,medium,10,0.16246417,1.4621775,0.0032915077
hobbies_26_9,12,Negative Anticipator,negative,medium,10,0.6566726,5.9100533,0.02783387
hobbies_26_9,13,Critical Evaluator,negative,medium,10,0.38147375,3.4332638,0.008306693
hobbies_26_9,14,Self Demanding,negative,medium,10,0.28352106,2.5516894,0.007561442
hobbies_26_9,15,Threat Aware,negative,medium,10,0.58141077,5.232697,0.01692569
hobbies_26_9,16,Emotionally Balanced,balanced,medium,10,0.030030174,0.27027157,0.00012431749
hobbies_26_9,17,Empathy Driven,balanced,medium,10,0.4759501,4.2835507,0.00796805
